,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2025-02-15 18:00:00+01:00,2479.55,1120.0,2725.73,2888.8,1.23,5.06
2025-02-15 19:00:00+01:00,1970.53,1111.1,2573.65,2889.33,1.12,7.42
2025-02-15 20:00:00+01:00,1053.35,1102.5,2003.1,2889.53,0.7,3.66
2025-02-15 21:00:00+01:00,354.93,1094.5,863.95,2891.0,0.34,2.97
2025-02-15 22:00:00+01:00,284.63,1087.3,630.33,2890.75,0.15,6.44
2025-02-15 23:00:00+01:00,202.35,1080.7,456.33,2891.35,0.08,9.33
2025-02-16 00:00:00+01:00,117.45,1074.5,506.68,2892.38,0.0,13.67
2025-02-16 01:00:00+01:00,93.78,1069.2,254.9,2892.5,0.0,10.26
2025-02-16 02:00:00+01:00,90.08,1064.5,155.95,2891.88,0.0,12.42
2025-02-16 03:00:00+01:00,74.05,1060.3,126.53,2892.3,0.0,10.51
2025-02-16 04:00:00+01:00,98.93,1056.9,146.1,2890.7,0.0,21.86
2025-02-16 05:00:00+01:00,69.63,1054.2,156.15,2890.25,0.0,27.48
2025-02-16 06:00:00+01:00,103.68,1052.1,557.93,2889.9,0.0,20.79
2025-02-16 07:00:00+01:00,126.58,1050.8,924.8,2890.2,6.89,11.88
2025-02-16 08:00:00+01:00,127.63,1050.1,943.63,2890.35,126.75,8.87
2025-02-16 09:00:00+01:00,96.73,1050.1,524.63,2890.83,371.16,7.96
2025-02-16 10:00:00+01:00,82.43,1050.8,266.78,2890.83,665.32,9.67
2025-02-16 11:00:00+01:00,91.85,1052.2,268.75,2889.68,920.17,7.33
2025-02-16 12:00:00+01:00,87.38,1054.4,284.4,2889.48,1159.47,3.72
2025-02-16 13:00:00+01:00,69.33,1057.3,267.3,2889.85,1178.58,5.44
2025-02-16 14:00:00+01:00,56.53,1060.9,227.05,2889.75,1011.58,10.1
2025-02-16 15:00:00+01:00,57.7,1065.0,255.53,2888.4,751.15,10.8
2025-02-16 16:00:00+01:00,174.73,1069.8,395.7,2887.73,350.95,10.55
2025-02-16 17:00:00+01:00,592.8,1075.2,1287.1,2890.78,60.25,8.72
2025-02-16 18:00:00+01:00,1909.2,1081.0,2333.58,2886.58,1.4,7.46
2025-02-16 19:00:00+01:00,1584.68,1087.3,2425.3,2887.03,1.16,6.44
2025-02-16 20:00:00+01:00,883.8,1094.0,1655.83,2887.25,0.76,5.97
2025-02-16 21:00:00+01:00,587.08,1101.1,1019.38,2887.65,0.43,4.84
2025-02-16 22:00:00+01:00,449.25,1108.5,813.18,2888.9,0.23,3.69
2025-02-16 23:00:00+01:00,338.5,1116.2,576.7,2890.25,0.07,3.21
2025-02-17 00:00:00+01:00,218.75,1124.0,321.55,2891.53,0.0,3.0
2025-02-17 01:00:00+01:00,164.35,1132.2,296.1,2890.53,0.0,2.78
2025-02-17 02:00:00+01:00,152.3,1140.4,240.25,2891.33,0.0,3.15
2025-02-17 03:00:00+01:00,97.55,1148.8,180.23,2892.83,0.0,3.37
2025-02-17 04:00:00+01:00,124.9,1157.2,261.45,2891.25,0.0,3.56
2025-02-17 05:00:00+01:00,247.53,1165.6,369.5,2889.0,0.0,4.3
2025-02-17 06:00:00+01:00,1504.63,1173.9,2062.0,2887.35,0.0,3.28
2025-02-17 07:00:00+01:00,2945.35,1182.3,2805.5,2886.73,2.95,1.92
2025-02-17 08:00:00+01:00,3774.4,1190.4,3148.48,2887.5,65.29,1.24
2025-02-17 09:00:00+01:00,2343.08,1198.5,2350.58,2888.5,210.52,0.77
2025-02-17 10:00:00+01:00,977.33,1206.2,1498.68,2888.4,392.37,0.65
2025-02-17 11:00:00+01:00,585.05,1213.7,943.05,2885.93,558.73,0.53
2025-02-17 12:00:00+01:00,549.35,1221.0,906.03,2887.9,669.09,1.18
2025-02-17 13:00:00+01:00,626.58,1227.9,1020.75,2888.48,699.43,3.0
2025-02-17 14:00:00+01:00,636.68,1234.5,849.7,2886.9,647.82,7.49
2025-02-17 15:00:00+01:00,885.63,1240.7,1044.05,2888.48,491.2,7.65
2025-02-17 16:00:00+01:00,1331.93,1246.6,1606.1,2888.15,241.91,6.96
2025-02-17 17:00:00+01:00,3233.88,1252.1,2938.7,2888.43,42.4,6.33
2025-02-17 18:00:00+01:00,3754.93,1257.3,3243.98,2887.73,0.44,4.65
2025-02-17 19:00:00+01:00,3201.93,1262.1,2984.35,2889.0,0.32,2.57
2025-02-17 20:00:00+01:00,2214.68,1266.6,2625.48,2889.48,0.06,0.59
2025-02-17 21:00:00+01:00,1407.25,1270.8,2105.75,2890.9,0.0,1.61
2025-02-17 22:00:00+01:00,932.28,1274.5,1404.65,2890.85,0.0,2.49
2025-02-17 23:00:00+01:00,848.45,1278.0,982.03,2892.63,0.0,3.86
2025-02-18 00:00:00+01:00,237.28,1281.1,478.9,2891.8,0.0,5.72
2025-02-18 01:00:00+01:00,208.35,1283.8,366.13,2893.78,0.0,8.2
2025-02-18 02:00:00+01:00,169.85,1286.0,277.83,2893.95,0.0,9.42
2025-02-18 03:00:00+01:00,118.95,1288.1,277.6,2892.43,0.0,6.52
2025-02-18 04:00:00+01:00,111.2,1289.7,344.78,2892.3,0.0,5.35
2025-02-18 05:00:00+01:00,264.58,1291.0,633.35,2890.43,0.0,4.21
2025-02-18 06:00:00+01:00,1952.48,1292.0,2253.5,2887.95,0.0,4.36
2025-02-18 07:00:00+01:00,3045.63,1292.6,2971.85,2887.9,5.19,4.06
2025-02-18 08:00:00+01:00,3058.78,1292.9,2977.45,2890.13,91.5,2.47
2025-02-18 09:00:00+01:00,1640.33,1292.8,2176.63,2892.8,266.31,2.02
2025-02-18 10:00:00+01:00,849.33,1292.3,1431.65,2889.6,494.67,0.94
2025-02-18 11:00:00+01:00,652.85,1291.6,1268.18,2888.9,705.72,0.54
2025-02-18 12:00:00+01:00,574.23,1290.5,906.68,2888.03,866.18,0.98
2025-02-18 13:00:00+01:00,598.35,1288.9,797.5,2888.65,927.91,3.16
2025-02-18 14:00:00+01:00,768.3,1287.1,989.53,2889.33,848.6,4.74
2025-02-18 15:00:00+01:00,953.08,1285.0,1210.18,2889.18,607.84,4.81
2025-02-18 16:00:00+01:00,1412.1,1282.7,2101.7,2889.58,279.66,4.66
2025-02-18 17:00:00+01:00,2525.3,1280.0,2828.85,2889.45,43.96,5.98
2025-02-18 18:00:00+01:00,2879.23,1277.1,2919.75,2888.25,0.62,4.03
2025-02-18 19:00:00+01:00,2328.85,1274.1,2926.2,2886.85,0.62,2.62
2025-02-18 20:00:00+01:00,2070.0,1270.8,2820.88,2888.7,0.26,4.14
2025-02-18 21:00:00+01:00,1387.05,1267.4,2032.15,2888.98,0.0,5.96
2025-02-18 22:00:00+01:00,1042.18,1263.9,1194.7,2891.93,0.0,6.75
2025-02-18 23:00:00+01:00,671.45,1260.3,732.68,2892.53,0.0,7.03
2025-02-19 00:00:00+01:00,177.45,1256.6,651.95,2893.35,0.0,4.29
2025-02-19 01:00:00+01:00,160.7,1252.9,495.5,2892.75,0.0,2.56
2025-02-19 02:00:00+01:00,182.18,1249.1,438.78,2892.88,0.0,5.06
2025-02-19 03:00:00+01:00,178.55,1245.4,444.98,2894.33,0.0,4.66
2025-02-19 04:00:00+01:00,222.33,1241.8,527.83,2893.73,0.0,2.01
2025-02-19 05:00:00+01:00,263.38,1238.2,813.93,2891.95,0.0,0.9
2025-02-19 06:00:00+01:00,1648.38,1234.6,1886.33,2890.4,0.0,0.11
2025-02-19 07:00:00+01:00,2594.83,1231.2,2529.1,2886.28,8.28,0.0
2025-02-19 08:00:00+01:00,2899.28,1228.0,2582.35,2890.15,109.89,0.01
2025-02-19 09:00:00+01:00,1673.1,1224.9,2211.25,2891.6,311.18,0.5
2025-02-19 10:00:00+01:00,922.35,1222.0,1996.38,2887.58,572.23,0.14
2025-02-19 11:00:00+01:00,473.9,1219.3,1059.05,2886.33,902.5,0.61
2025-02-19 12:00:00+01:00,159.73,1216.9,858.83,2887.53,1291.36,3.15
2025-02-19 13:00:00+01:00,195.7,1214.8,752.18,2890.1,1447.08,10.4
2025-02-19 14:00:00+01:00,201.03,1212.8,896.55,2889.95,1315.33,12.7
2025-02-19 15:00:00+01:00,481.55,1211.2,1359.08,2888.9,926.58,16.23
2025-02-19 16:00:00+01:00,1489.63,1209.8,2199.28,2887.6,401.39,18.86
2025-02-19 17:00:00+01:00,2457.9,1208.6,2334.5,2887.13,76.27,11.08
2025-02-19 18:00:00+01:00,3208.0,1207.5,2886.45,2887.53,1.79,11.33
2025-02-19 19:00:00+01:00,2764.8,1206.6,2717.38,2888.65,1.46,8.89
2025-02-19 20:00:00+01:00,2028.48,1205.8,2436.6,2889.7,0.95,11.4
2025-02-19 21:00:00+01:00,1261.15,1205.2,2021.55,2891.18,0.6,19.4
2025-02-19 22:00:00+01:00,981.95,1204.6,1777.2,2892.08,0.37,20.29
2025-02-19 23:00:00+01:00,618.3,1204.2,1165.35,2893.0,0.14,21.03
2025-02-20 00:00:00+01:00,279.0,1203.9,798.65,2893.58,0.0,23.85
2025-02-20 01:00:00+01:00,254.08,1203.6,552.88,2894.98,0.0,18.75
